,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1530246617575526402,1530246617575526402,1653674198000.0,2022-05-27 17:56:38,+0000,,ดุนแท็กนี้อีกครั้งได้ไหม #LetTheEarthBreath,th,['lettheearthbreath'],[],1496541031134732288,1496541031134732288,jamesjeenjuspmk,เจมส์จีนจุft.ไม่ค่อยได้เข้าทวิตนะคับ,5,17,https://twitter.com/jamesjeenjuspmk/status/1530246617575526402,[],[],0,,False,2,0,2,,#LetTheEarthBreath,,,,,,,[],,,,
1,1530245029536464896,1530244359370616832,1653673820000.0,2022-05-27 17:50:20,+0000,,@usersulutera #lettheearthbreath .,und,['lettheearthbreath'],[],1525483834791186432,1525483834791186432,cartangeI,୨୧,5,17,https://twitter.com/cartangeI/status/1530245029536464896,[],[],0,,False,0,1,0,,#LetTheEarthBreath,,,,,,,"[{'screen_name': 'usersulutera', 'name': '\u200fًً', 'id': '1481611802194505728'}]",,,,
2,1530229573199155200,1530229573199155200,1653670135000.0,2022-05-27 16:48:55,+0000,,ngayon lang napaltan yung 7 year-old kong hairbrush hayy we love resourceful kween 💅💅  #LetTheEarthBreath,tl,['lettheearthbreath'],[],1426370858164002819,1426370858164002819,mayowassup,toti marie,5,16,https://twitter.com/mayowassup/status/1530229573199155200,[],[],0,,False,0,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
3,1530227772253011969,1530227772253011969,1653669705000.0,2022-05-27 16:41:45,+0000,,สัตว์23ชนิดสูญพันธ์ไปเมื่อปี2021โอ้โหเจ็บจี้ด   ยอมรับว่าตอน2021ไม่เคยสนใจเรื่องนี้เลย ขอโทษก็สายไปเเล้วอ่ะ 🥲#LetTheEarthBreath,th,['lettheearthbreath'],[],1514662757848653825,1514662757848653825,Kq16100,.,5,16,https://twitter.com/Kq16100/status/1530227772253011969,[],[],0,,False,4,0,4,,#LetTheEarthBreath,,,,,,,[],,,,
4,1530224303748182016,1530224303748182016,1653668878000.0,2022-05-27 16:27:58,+0000,,เอ้าอี🐃 ไม่มีสมองคิดหรอคะ โ ่ดักดานทำคนล้มจมอ่ะอี🐊 #LetTheEarthBreath  https://t.co/iwYWPMQEKJ,th,['lettheearthbreath'],[],1514662757848653825,1514662757848653825,Kq16100,.,5,16,https://twitter.com/Kq16100/status/1530224303748182016,[],['https://pbs.twimg.com/media/FTxy5JcVEAAJqQK.jpg'],1,https://pbs.twimg.com/media/FTxy5JcVEAAJqQK.jpg,False,6,0,6,,#LetTheEarthBreath,,,,,,,[],,,,
5,1530217463442440195,1530216557430947840,1653667248000.0,2022-05-27 16:00:48,+0000,,¡Espero también te unas para cuidar a nuestra madre Tierra! ¡Todavía no es tarde! 😽 #LetTheEarthBreath  #saveourburningforest  #saveourburningforests  #SaveOurPlanet #LetTheScientistBeHeard,es,"['lettheearthbreath', 'saveourburningforest', 'saveourburningforests', 'saveourplanet', 'letthescientistbeheard']",[],1432907900159205380,1432907900159205380,Baeftkook,Alessandra Bonilla,5,16,https://twitter.com/Baeftkook/status/1530217463442440195,[],[],0,,False,1,1,0,,#LetTheEarthBreath,,,,,,,[],,,,
6,1530217272396087301,1530216557430947840,1653667202000.0,2022-05-27 16:00:02,+0000,,Pequeñas acciones que podemos hacer en nuestro hogar para ayudar al planeta: 1. Regar las plantas. 2. Limpiar y recoger el plástico para hacer un eco- ladrillo.  3. Borrar emails que no ocupamos. 4. Hacer tendencia el #LetTheEarthBreath y etiquetar a nuestros famosos fav para-  https://t.co/REoyDOfWkn,es,['lettheearthbreath'],[],1432907900159205380,1432907900159205380,Baeftkook,Alessandra Bonilla,5,16,https://twitter.com/Baeftkook/status/1530217272396087301,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1530217242239062018/pu/img/WlIwQn0IKEvF4Xff.jpg,False,3,1,2,,#LetTheEarthBreath,,,,,,,[],,,,
7,1530216898956337156,1530216557430947840,1653667113000.0,2022-05-27 15:58:33,+0000,,WE'RE GOING TO LOSE EVERYTHING IF WE DON'T CHANGE. THEY'RE NOT JOKING. PLEASE #LetTheEarthBreath  #LetTheScientistBeHeard  https://t.co/ypklYC2t72,en,"['lettheearthbreath', 'letthescientistbeheard']",[],1432907900159205380,1432907900159205380,Baeftkook,Alessandra Bonilla,5,15,https://twitter.com/Baeftkook/status/1530216898956337156,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1530216863065640961/pu/img/Ngnv2vgOe6OyHpP8.jpg,False,1,1,0,,#LetTheEarthBreath,,,,,,,[],,,,
8,1530216842802896896,1530216557430947840,1653667100000.0,2022-05-27 15:58:20,+0000,,THIS WILL HAPPEN IF WE DON'T CHANGE. #LetTheEarthBreath  #LetTheScientistBeHeard  #saveourburningforest  #saveourburningforests  https://t.co/rUIZtHXuSC,en,"['lettheearthbreath', 'letthescientistbeheard', 'saveourburningforest', 'saveourburningforests']",[],1432907900159205380,1432907900159205380,Baeftkook,Alessandra Bonilla,5,15,https://twitter.com/Baeftkook/status/1530216842802896896,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1530216801283588099/pu/img/AhUHyVqiFO0XLUrR.jpg,False,1,2,0,,#LetTheEarthBreath,,,,,,,[],,,,
9,1530209778122768384,1530209778122768384,1653665415000.0,2022-05-27 15:30:15,+0000,,#LetTheEarthBreath  #SavePlanetEarth  #saveourburningforest   ES TIEMPO DE CAMBIAR. TODAVÍA NO ES DEMASIADO TARDE.  https://t.co/ycyHW2aOtM,es,"['lettheearthbreath', 'saveplanetearth', 'saveourburningforest']",[],1432907900159205380,1432907900159205380,Baeftkook,Alessandra Bonilla,5,15,https://twitter.com/Baeftkook/status/1530209778122768384,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1530209745537323010/pu/img/UaFQz5bz5EEmvvM3.jpg,False,0,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
10,1530195984101220352,1530195984101220352,1653662126000.0,2022-05-27 14:35:26,+0000,,Let us all be ambassadors of Nature. It's for our ourselves and for our loved ones. This is our Home. This is our Zone!  A little kindness can benefit us all.   @SB19Official #SB19 #KalikasanParaSaAtin #TaraSimulanNaTIN #LetTheEarthBreath  https://t.co/qC31iqYHIs,en,"['sb19', 'kalikasanparasaatin', 'tarasimulannatin', 'lettheearthbreath']",[],1303726199160463361,1303726199160463361,_maricarc,Maricarrr,5,14,https://twitter.com/_maricarc/status/1530195984101220352,[],['https://pbs.twimg.com/media/FTxZI1XVEAAil_-.jpg'],1,https://pbs.twimg.com/media/FTxZI1XVEAAil_-.jpg,False,0,0,1,,#LetTheEarthBreath,,,,,,,[],,,,
11,1530180425389330432,1530180425389330432,1653658417000.0,2022-05-27 13:33:37,+0000,,#Environment #climatechange #GlobalWarming #LetTheEarthBreath  https://t.co/uMl6putPjM,und,"['environment', 'climatechange', 'globalwarming', 'lettheearthbreath']",[],2396096160,2396096160,vasantedward,VASANTH EDWARD,5,13,https://twitter.com/vasantedward/status/1530180425389330432,[],['https://pbs.twimg.com/media/FTxK-29X0AAy8qB.jpg'],1,https://pbs.twimg.com/media/FTxK-29X0AAy8qB.jpg,False,2,0,3,,#LetTheEarthBreath,,,,,,,[],,,,
12,1530178454007984128,1530178454007984128,1653657947000.0,2022-05-27 13:25:47,+0000,,#LetTheEarthBreath  https://t.co/1nP0WlZVuH,und,['lettheearthbreath'],[],1508998011309142020,1508998011309142020,8ballfool,ً,5,13,https://twitter.com/8ballfool/status/1530178454007984128,[],['https://pbs.twimg.com/media/FTxJMXfakAATdFa.jpg'],1,https://pbs.twimg.com/media/FTxJMXfakAATdFa.jpg,False,1,1,0,,#LetTheEarthBreath,,,,,,,[],,,,
13,1530178312219131904,1530178312219131904,1653657913000.0,2022-05-27 13:25:13,+0000,,ละคือวันนี้อะได้เรียนกับครูที่สอนคอมครั้งแรกเพราะว่าสัปดาห์ที่แล้วครูติดธุระ ละคือแบบก็ป้ายยาแท็กนี้กับคู่ชิปที่เราชอบไปเลยสิคะ เอ้อเริศยุ้นาาาา #วันนี้รักโลกกันรึยังจ้ะ #lettheearthbreathe #LetTheEarthBreath #LetEarthBreath,th,"['วันนี้รักโลกกันรึยังจ้ะ', 'lettheearthbreathe', 'lettheearthbreath', 'letearthbreath']",[],1508123949867044871,1508123949867044871,_Trixiebeyour,*ﾟ+nxwq.✧,5,13,https://twitter.com/_Trixiebeyour/status/1530178312219131904,[],[],0,,False,1,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
14,1530177728565039105,1530177728565039105,1653657774000.0,2022-05-27 13:22:54,+0000,,คือบั่บงานภาพตัดทอนมันยากจริงๆนะโดยเฉพาะตอนที่ทำละมันหัวโล่งๆอะแบบมันคิดไรไม่ออกเลอ คือบั่บ😭 #วันนี้รักโลกกันรึยังจ้ะ #LetEarthBreath #lettheearthbreathe #LetTheEarthBreath,th,"['วันนี้รักโลกกันรึยังจ้ะ', 'letearthbreath', 'lettheearthbreathe', 'lettheearthbreath']",[],1508123949867044871,1508123949867044871,_Trixiebeyour,*ﾟ+nxwq.✧,5,13,https://twitter.com/_Trixiebeyour/status/1530177728565039105,[],[],0,,False,3,0,2,,#LetTheEarthBreath,,,,,,,[],,,,
15,1530177346409361408,1530177346409361408,1653657683000.0,2022-05-27 13:21:23,+0000,,จำไม่ได้แล้วว่าไม่ได้เข้ามาดันแท็กนี้กี่วันแล้วแต่รู้สึกว่ามันนานแบบม๊าก!!นานแบบตะโกน ละคือแบบทำงานที่ครูสั่งก็ทำได้ไม่คืบหน้าเท่าไหร่เลอ #วันนี้รักโลกกันรึยังจ้ะ #lettheearthbreathe #LetTheEarthBreath #LetEarthBreath,th,"['วันนี้รักโลกกันรึยังจ้ะ', 'lettheearthbreathe', 'lettheearthbreath', 'letearthbreath']",[],1508123949867044871,1508123949867044871,_Trixiebeyour,*ﾟ+nxwq.✧,5,13,https://twitter.com/_Trixiebeyour/status/1530177346409361408,[],[],0,,False,5,0,2,,#LetTheEarthBreath,,,,,,,[],,,,
16,1530174544849186816,1530174544849186816,1653657015000.0,2022-05-27 13:10:15,+0000,,Let us all be ambassadors of Nature. It's for our ourselves and for our loved ones. This is our Home. This is our Zone!  A little kindness can benefit us all.   @SB19Official #SB19 #KalikasanParaSaAtin #TaraSimulanNaTIN #LetTheEarthBreath  https://t.co/CdrfVYuYSk,en,"['sb19', 'kalikasanparasaatin', 'tarasimulannatin', 'lettheearthbreath']",[],888875880868491264,888875880868491264,MR_UNKNOWNxSB19,MR.UNKNOWN,5,13,https://twitter.com/MR_UNKNOWNxSB19/status/1530174544849186816,[],['https://pbs.twimg.com/media/FTxFosYUAAA9x9z.jpg'],1,https://pbs.twimg.com/media/FTxFosYUAAA9x9z.jpg,False,0,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
17,1530168824028246016,1530168824028246016,1653655651000.0,2022-05-27 12:47:31,+0000,,มีอะไรอัพเดทบ้างยังอะ #LetTheEarthBreath,th,['lettheearthbreath'],[],1447224538354229258,1447224538354229258,MXILXX,',5,12,https://twitter.com/MXILXX/status/1530168824028246016,[],[],0,,False,0,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
18,1530168442048815104,1530168442048815104,1653655560000.0,2022-05-27 12:46:00,+0000,,จะสองทุ่มแล้ว #LetTheEarthBreath,th,['lettheearthbreath'],[],1447224538354229258,1447224538354229258,MXILXX,',5,12,https://twitter.com/MXILXX/status/1530168442048815104,[],[],0,,False,0,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
19,1530154480775340032,1530154480775340032,1653652231000.0,2022-05-27 11:50:31,+0000,,#LetTheEarthBreath,und,['lettheearthbreath'],[],1475456897503297545,1475456897503297545,_chichayie,🌼,5,11,https://twitter.com/_chichayie/status/1530154480775340032,[],[],0,,False,0,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
20,1530139586433028096,1530139586433028096,1653648680000.0,2022-05-27 10:51:20,+0000,,เอามาอีกรูปป #LetTheEarthBreath #วันนี้รักโลกกันรึยังจ้ะ  https://t.co/fo4mvW4AXb,th,"['lettheearthbreath', 'วันนี้รักโลกกันรึยังจ้ะ']",[],1500064717246988296,1500064717246988296,Acheer29413895,Cheer,5,10,https://twitter.com/Acheer29413895/status/1530139586433028096,[],['https://pbs.twimg.com/media/FTwl13saQAAxjfy.jpg'],1,https://pbs.twimg.com/media/FTwl13saQAAxjfy.jpg,False,2,0,1,,#LetTheEarthBreath,,,,,,,[],,,,
21,1530138867348951043,1530138867348951043,1653648509000.0,2022-05-27 10:48:29,+0000,,ท้องฟ้าตอนเย็นค่า #LetTheEarthBreath #วันนี้รักโลกกันรึยังจ้ะ #ท้องฟ้า  https://t.co/F7HixldII4,th,"['lettheearthbreath', 'วันนี้รักโลกกันรึยังจ้ะ', 'ท้องฟ้า']",[],1500064717246988296,1500064717246988296,Acheer29413895,Cheer,5,10,https://twitter.com/Acheer29413895/status/1530138867348951043,[],"['https://pbs.twimg.com/media/FTwlL9ZaMAE4r5L.jpg', 'https://pbs.twimg.com/media/FTwlL9ZaMAAjnVn.jpg']",1,https://pbs.twimg.com/media/FTwlL9ZaMAE4r5L.jpg,False,5,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
22,1530132477154856960,1530132477154856960,1653646985000.0,2022-05-27 10:23:05,+0000,,อย่าพึ่งเบื่อขี้หน้าเรากันนะ55555555555 #วันนี้รักโลกกันรึยังจ้ะ #lettheearthbreathe #LetTheEarthBreath,th,"['วันนี้รักโลกกันรึยังจ้ะ', 'lettheearthbreathe', 'lettheearthbreath']",[],1506180646393171969,1506180646393171969,dejahukkun22,เรียกเราว่าของขวัญ♡,5,10,https://twitter.com/dejahukkun22/status/1530132477154856960,[],[],0,,False,1,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
23,1530132196467810304,1530132196467810304,1653646918000.0,2022-05-27 10:21:58,+0000,,ที่เคยบอกว่าอยากต่อยลุง เราไม่เคยโกหก #วันนี้รักโลกกันรึยังจ้ะ #lettheearthbreathe #LetTheEarthBreath,th,"['วันนี้รักโลกกันรึยังจ้ะ', 'lettheearthbreathe', 'lettheearthbreath']",[],1506180646393171969,1506180646393171969,dejahukkun22,เรียกเราว่าของขวัญ♡,5,10,https://twitter.com/dejahukkun22/status/1530132196467810304,[],[],0,,False,1,0,2,,#LetTheEarthBreath,,,,,,,[],,,,
24,1530132054247354368,1530132054247354368,1653646884000.0,2022-05-27 10:21:24,+0000,,พรุ่งนี้วันเสาร์ #วันนี้รักโลกกันรึยังจ้ะ #lettheearthbreathe #LetTheEarthBreath,th,"['วันนี้รักโลกกันรึยังจ้ะ', 'lettheearthbreathe', 'lettheearthbreath']",[],1506180646393171969,1506180646393171969,dejahukkun22,เรียกเราว่าของขวัญ♡,5,10,https://twitter.com/dejahukkun22/status/1530132054247354368,[],[],0,,False,2,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
25,1530131971195940864,1530131971195940864,1653646865000.0,2022-05-27 10:21:05,+0000,,เราไม่รู้ว่านะเธอชอบเรามั้ย แต่ที่รู้ๆคือเราไม่ชอบลุงนะ #วันนี้รักโลกกันรึยังจ้ะ #lettheearthbreathe #LetTheEarthBreath,th,"['วันนี้รักโลกกันรึยังจ้ะ', 'lettheearthbreathe', 'lettheearthbreath']",[],1506180646393171969,1506180646393171969,dejahukkun22,เรียกเราว่าของขวัญ♡,5,10,https://twitter.com/dejahukkun22/status/1530131971195940864,[],[],0,,False,1,0,2,,#LetTheEarthBreath,,,,,,,[],,,,
26,1530131770578190336,1530131770578190336,1653646817000.0,2022-05-27 10:20:17,+0000,,มันไม่ขึ้นเทรนด์ให้หรอก แต่นั่นแหละการที่เรามานั่งดันแบบนี้มันก็สนุก แก้เหงาดีนะ #วันนี้รักโลกกันรึยังจ้ะ #lettheearthbreathe #LetTheEarthBreath,th,"['วันนี้รักโลกกันรึยังจ้ะ', 'lettheearthbreathe', 'lettheearthbreath']",[],1506180646393171969,1506180646393171969,dejahukkun22,เรียกเราว่าของขวัญ♡,5,10,https://twitter.com/dejahukkun22/status/1530131770578190336,[],[],0,,False,4,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
27,1530131584292356096,1530131584292356096,1653646772000.0,2022-05-27 10:19:32,+0000,,อย่าลืมเรื่องนี้เลยนะฮาบีบี #วันนี้รักโลกกันรึยังจ้ะ #lettheearthbreathe #LetTheEarthBreath,th,"['วันนี้รักโลกกันรึยังจ้ะ', 'lettheearthbreathe', 'lettheearthbreath']",[],1506180646393171969,1506180646393171969,dejahukkun22,เรียกเราว่าของขวัญ♡,5,10,https://twitter.com/dejahukkun22/status/1530131584292356096,[],[],0,,False,1,0,1,,#LetTheEarthBreath,,,,,,,[],,,,
28,1530131385662734336,1530131385662734336,1653646725000.0,2022-05-27 10:18:45,+0000,,เราจะรอพี่สื่อไทยทำข่าว ที่ท่าน้ำนะ #วันนี้รักโลกกันรึยังจ้ะ #lettheearthbreathe #LetTheEarthBreath,th,"['วันนี้รักโลกกันรึยังจ้ะ', 'lettheearthbreathe', 'lettheearthbreath']",[],1506180646393171969,1506180646393171969,dejahukkun22,เรียกเราว่าของขวัญ♡,5,10,https://twitter.com/dejahukkun22/status/1530131385662734336,[],[],0,,False,1,0,1,,#LetTheEarthBreath,,,,,,,[],,,,
29,1530130978198667264,1530130978198667264,1653646628000.0,2022-05-27 10:17:08,+0000,,วันนี้พี่อุสาห์รอรถน้องเผื่อจะได้ส่งสารังเฮให้เลยนะ แต่น้องไม่มาอะ😭😭😭😭 #วันนี้รักโลกกันรึยังจ้ะ #lettheearthbreathe #LetTheEarthBreath,th,"['วันนี้รักโลกกันรึยังจ้ะ', 'lettheearthbreathe', 'lettheearthbreath']",[],1506180646393171969,1506180646393171969,dejahukkun22,เรียกเราว่าของขวัญ♡,5,10,https://twitter.com/dejahukkun22/status/1530130978198667264,[],[],0,,False,1,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
30,1530127013750927361,1530127013750927361,1653645683000.0,2022-05-27 10:01:23,+0000,,มันเป็นโมเมนต์น่ารักมากก555 เราทำท่าสารังเฮให้เด็กแถวบ้านที่ไม่รู้จักแล้วน้องมันส่งหัวใจกลับให้อะ5555555555555555 #วันนี้รักโลกกันรึยังจ้ะ #lettheearthbreathe #LetTheEarthBreath,th,"['วันนี้รักโลกกันรึยังจ้ะ', 'lettheearthbreathe', 'lettheearthbreath']",[],1506180646393171969,1506180646393171969,dejahukkun22,เรียกเราว่าของขวัญ♡,5,10,https://twitter.com/dejahukkun22/status/1530127013750927361,[],[],0,,False,1,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
31,1530108744864268288,1530108744864268288,1653641327000.0,2022-05-27 08:48:47,+0000,,A big win for Mother Earth and all environmental activists. #LetTheEarthBreath,en,['lettheearthbreath'],[],2851542043,2851542043,zyxwvvvvvvv,Turning Point °,5,08,https://twitter.com/zyxwvvvvvvv/status/1530108744864268288,[],[],0,,False,1,0,0,https://twitter.com/LicypriyaK/status/1529854389980082177,#LetTheEarthBreath,,,,,,,[],,,,
32,1530071856576724992,1530071856576724992,1653632532000.0,2022-05-27 06:22:12,+0000,,แล้วเต่าทะเล 😔 #LetTheEarthBreath,th,['lettheearthbreath'],[],706503677264076800,706503677264076800,jzplt14,✨plt✨,5,06,https://twitter.com/jzplt14/status/1530071856576724992,[],[],0,,False,0,0,0,https://twitter.com/koreansales_twt/status/1530071409510297601,#LetTheEarthBreath,,,,,,,[],,,,
33,1530046892268060672,1530046892268060672,1653626580000.0,2022-05-27 04:43:00,+0000,,สิบห้าสิบห้าสิบห้าสิบห้าสิบห้า #วันนี้รักโลกกันรึยังจ้ะ #LetTheEarthBreath #LetTheEarthBreathe,th,"['วันนี้รักโลกกันรึยังจ้ะ', 'lettheearthbreath', 'lettheearthbreathe']",[],1501177242269138949,1501177242269138949,atyourzone,.(Zone),5,04,https://twitter.com/atyourzone/status/1530046892268060672,[],[],0,,False,2,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
34,1530046704380063744,1530046704380063744,1653626535000.0,2022-05-27 04:42:15,+0000,,😂😭 Debut pala hehe  @SB19Official #SB19 #KalikasanParaSaAtin #TaraSimulanNaTIN #LetTheEarthBreath,tl,"['sb19', 'kalikasanparasaatin', 'tarasimulannatin', 'lettheearthbreath']",[],1356802914270932992,1356802914270932992,TeamButandingz,BUTANDINGZ Official 🌊🐳2.0,5,04,https://twitter.com/TeamButandingz/status/1530046704380063744,[],[],0,,False,3,0,4,https://twitter.com/keuncoree/status/1529788333425307648,#LetTheEarthBreath,,,,,,,[],,,,
35,1530041607466397696,1530041607466397696,1653625320000.0,2022-05-27 04:22:00,+0000,,กลับมาติดเทรนอีกรอบเหอะ #LetTheEarthBreath,th,['lettheearthbreath'],[],1298218234651394049,1298218234651394049,kramnim_2,ᴍᴏɴᴇʏ,5,04,https://twitter.com/kramnim_2/status/1530041607466397696,[],[],0,,False,0,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
36,1530039785347510273,1530039785347510273,1653624886000.0,2022-05-27 04:14:46,+0000,,แล้วคุณพร่เล่นฝนตกตอนนี้ กระผมจะได้เล่นพละมั้ยล่ะครับ😔😢😢😭😭 #วันนี้รักโลกกันรึยังจ้ะ #lettheearthbreathe #LetTheEarthBreath,th,"['วันนี้รักโลกกันรึยังจ้ะ', 'lettheearthbreathe', 'lettheearthbreath']",[],1506180646393171969,1506180646393171969,dejahukkun22,เรียกเราว่าของขวัญ♡,5,04,https://twitter.com/dejahukkun22/status/1530039785347510273,[],[],0,,False,1,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
37,1530033232888340480,1530033232888340480,1653623324000.0,2022-05-27 03:48:44,+0000,,เส้าจัย ทำไมสื่อไทยไม่ทำข่าวสักที😢😢 #วันนี้รักโลกกันรึยังจ้ะ #lettheearthbreathe #LetTheEarthBreath,th,"['วันนี้รักโลกกันรึยังจ้ะ', 'lettheearthbreathe', 'lettheearthbreath']",[],1506180646393171969,1506180646393171969,dejahukkun22,เรียกเราว่าของขวัญ♡,5,03,https://twitter.com/dejahukkun22/status/1530033232888340480,[],[],0,,False,3,0,4,,#LetTheEarthBreath,,,,,,,[],,,,
38,1530006564005810178,1530006564005810178,1653616965000.0,2022-05-27 02:02:45,+0000,,พบรักกับสาวนิติ เวิ่นเว้ออีกแล้วอะงง #วันนี้รักโลกกันรึยังจ้ะ #LetTheEarthBreath #LetTheEarthBreathe,th,"['วันนี้รักโลกกันรึยังจ้ะ', 'lettheearthbreath', 'lettheearthbreathe']",[],1393055740567244801,1393055740567244801,Peachqwqx,งิ๋ง,5,02,https://twitter.com/Peachqwqx/status/1530006564005810178,[],[],0,,False,1,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
39,1529994421407600640,1529994421407600640,1653614070000.0,2022-05-27 01:14:30,+0000,,#วันนี้รักโลกกันรึยังจ้ะ #LetTheEarthBreathe #LetTheEarthBreath   https://t.co/TUr8sbFj53,und,"['วันนี้รักโลกกันรึยังจ้ะ', 'lettheearthbreathe', 'lettheearthbreath']",[],1484523090394886158,1484523090394886158,SahaTeerana,23%,5,01,https://twitter.com/SahaTeerana/status/1529994421407600640,['https://fb.watch/dfTOD4hi1h/'],[],0,,False,1,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
40,1529975978255998977,1529975978255998977,1653609673000.0,2022-05-27 00:01:13,+0000,,#LetTheEarthBreath   https://t.co/NBZd6ycI51,und,['lettheearthbreath'],[],1307715153765384192,1307715153765384192,jokensoul,🥀,5,00,https://twitter.com/jokensoul/status/1529975978255998977,['https://youtu.be/Le1p6Gib5rA'],[],0,,False,0,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
41,1529972681084395522,1529972681084395522,1653608887000.0,2022-05-26 23:48:07,+0000,,ธรรมชาติบำบัดจิตใจ #วันนี้รักโลกกันรึยังจ้ะ #lettheearthbreathe #LetTheEarthBreath,th,"['วันนี้รักโลกกันรึยังจ้ะ', 'lettheearthbreathe', 'lettheearthbreath']",[],1506180646393171969,1506180646393171969,dejahukkun22,เรียกเราว่าของขวัญ♡,4,23,https://twitter.com/dejahukkun22/status/1529972681084395522,[],[],0,,False,0,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
42,1529972631537356801,1529972631537356801,1653608875000.0,2022-05-26 23:47:55,+0000,,ชอบเสียงนกอะ คือฟังแล้วเพลินมาก #วันนี้รักโลกกันรึยังจ้ะ #lettheearthbreathe #LetTheEarthBreath,th,"['วันนี้รักโลกกันรึยังจ้ะ', 'lettheearthbreathe', 'lettheearthbreath']",[],1506180646393171969,1506180646393171969,dejahukkun22,เรียกเราว่าของขวัญ♡,4,23,https://twitter.com/dejahukkun22/status/1529972631537356801,[],[],0,,False,1,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
43,1529896660427427841,1529896660427427841,1653590762000.0,2022-05-26 18:46:02,+0000,,#LetTheEarthBreath,und,['lettheearthbreath'],[],1358772504592928771,1358772504592928771,aestaehyunggie,luna,4,18,https://twitter.com/aestaehyunggie/status/1529896660427427841,[],[],0,,False,1,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
44,1529892339753226240,1529892339753226240,1653589732000.0,2022-05-26 18:28:52,+0000,,#LetTheEarthBreath  #WeMakeTheBetterEarth  https://t.co/Rm07vodBZV,und,"['lettheearthbreath', 'wemakethebetterearth']",[],1498815535228002305,1498815535228002305,sutangho0ned,R P,4,18,https://twitter.com/sutangho0ned/status/1529892339753226240,[],['https://pbs.twimg.com/media/FTtE-VVaUAAylMv.jpg'],1,https://pbs.twimg.com/media/FTtE-VVaUAAylMv.jpg,False,2,0,1,,#LetTheEarthBreath,,,,,,,[],,,,
45,1529890147457585152,1529889028598013952,1653589209000.0,2022-05-26 18:20:09,+0000,,@gigidvj #LetTheEarthBreath,und,['lettheearthbreath'],[],1239864116585443328,1239864116585443328,rex_jaiden,rex,4,18,https://twitter.com/rex_jaiden/status/1529890147457585152,[],[],0,,False,1,0,0,,#LetTheEarthBreath,,,,,,,"[{'screen_name': 'gigidvj', 'name': 'gigi', 'id': '1361489470323789828'}]",,,,
46,1529863330344878080,1529863330344878080,1653582816000.0,2022-05-26 16:33:36,+0000,,Experience a burst of freshness with our eco-friendly product!!💚 #green #ecofriendly #LetTheEarthBreath  https://t.co/UqZ35pR9lM,en,"['green', 'ecofriendly', 'lettheearthbreath']",[],1529861243666038784,1529861243666038784,BFurniturePh,BambooFurniturePh,4,16,https://twitter.com/BFurniturePh/status/1529863330344878080,[],"['https://pbs.twimg.com/media/FTsqlowaAAAU3Cd.jpg', 'https://pbs.twimg.com/media/FTsqloxaIAA80Eh.jpg']",1,https://pbs.twimg.com/media/FTsqlowaAAAU3Cd.jpg,False,0,0,0,,#LetTheEarthBreath,,,,,,,[],,,,
47,1529855606697480193,1529855606697480193,1653580974000.0,2022-05-26 16:02:54,+0000,,i hate people that say “it’s too late to be eating that” WHAT TIME DO A STOMACH CLOSE???!😅😅🥱  #LEOIsKing #leadership #100DaysOfCode #LetTheEarthBreath #BringBackMySmile #GOAT𓃵  #LoveWithoutFEAR #Rapmonster,en,"['leoisking', 'leadership', '100daysofcode', 'lettheearthbreath', 'bringbackmysmile', 'goat𓃵', 'lovewithoutfear', 'rapmonster']",[],4700480855,4700480855,CityBoy_RDG,cityboycityboy,4,16,https://twitter.com/CityBoy_RDG/status/1529855606697480193,[],[],0,,False,1,0,1,,#LetTheEarthBreath,,,,,,,[],,,,
